#Sp1	#Sp2	#Cor	#type
ESV_671	ESV_2031	0.512	1
ESV_671	ESV_2044	0.575	1
ESV_671	ESV_2074	0.4231	1
ESV_671	ESV_2092	0.4886	1
ESV_671	ESV_2100	-0.4332	2
ESV_671	ESV_2116	0.4146	1
ESV_671	ESV_2125	0.4625	1
ESV_671	ESV_2136	-0.5897	2
ESV_671	ESV_2138	0.4719	1
ESV_671	ESV_2146	-0.4763	2
ESV_671	ESV_2158	0.425	1
ESV_671	ESV_2161	0.5951	1
ESV_671	ESV_2168	-0.4485	2
ESV_671	ESV_2183	-0.5057	2
ESV_671	ESV_2184	0.4488	1
ESV_671	ESV_2185	0.5116	1
ESV_671	ESV_2202	0.4371	1
ESV_671	ESV_2238	0.4658	1
ESV_671	ESV_2328	0.5332	1
ESV_671	ESV_2337	-0.5317	2
ESV_671	ESV_2348	0.4934	1
ESV_671	ESV_2349	-0.4915	2
ESV_671	ESV_2364	0.4363	1
ESV_671	ESV_2408	0.6439	1
ESV_671	ESV_2415	0.4772	1
ESV_671	ESV_2422	-0.507	2
ESV_671	ESV_2427	0.4681	1
ESV_671	ESV_2440	0.5203	1
ESV_671	ESV_2479	0.4305	1
ESV_671	ESV_2494	-0.4418	2
ESV_671	ESV_2510	0.5975	1
ESV_671	ESV_2511	-0.4238	2
ESV_671	ESV_2515	-0.4692	2
ESV_671	ESV_2532	0.7308	1
ESV_671	ESV_2538	0.478	1
ESV_671	ESV_2544	0.4942	1
ESV_671	ESV_2552	-0.4205	2
ESV_671	ESV_2568	-0.4481	2
ESV_671	ESV_2571	0.4771	1
ESV_671	ESV_2595	-0.5099	2
ESV_671	ESV_2598	0.4506	1
ESV_671	ESV_2648	0.4426	1
ESV_671	ESV_2655	0.4775	1
ESV_671	ESV_2661	0.4254	1
ESV_671	ESV_2674	0.5112	1
ESV_671	ESV_2692	0.5374	1
ESV_671	ESV_2695	0.4611	1
ESV_671	ESV_2717	0.5255	1
ESV_671	ESV_2737	0.4278	1
ESV_671	ESV_2765	0.4556	1
ESV_671	ESV_2781	0.5431	1
ESV_671	ESV_2798	0.4595	1
ESV_671	ESV_2834	0.4477	1
ESV_671	ESV_2902	0.554	1
ESV_671	ESV_2966	0.6568	1
ESV_671	ESV_2979	0.475	1
ESV_671	ESV_3035	0.5442	1
ESV_671	ESV_3039	0.6001	1
ESV_671	ESV_3055	0.53	1
ESV_671	ESV_3072	0.5098	1
ESV_671	ESV_3109	-0.4978	2
ESV_671	ESV_3111	0.4371	1
ESV_671	ESV_3171	0.4147	1
ESV_671	ESV_3190	0.4222	1
ESV_671	ESV_3212	-0.4711	2
ESV_671	ESV_3214	-0.4174	2
ESV_671	ESV_3222	0.4151	1
ESV_671	ESV_3248	0.4399	1
ESV_671	ESV_3293	0.4176	1
ESV_671	ESV_3331	0.5575	1
ESV_671	ESV_3359	0.4389	1
ESV_671	ESV_3425	0.4175	1
ESV_671	ESV_3499	-0.508	2
ESV_671	ESV_3516	0.4517	1
ESV_671	ESV_3521	-0.4343	2
ESV_671	ESV_3535	-0.4212	2
ESV_671	ESV_3551	-0.4729	2
ESV_671	ESV_3552	0.5244	1
ESV_671	ESV_3568	0.4476	1
ESV_671	ESV_3685	0.6146	1
ESV_671	ESV_3692	0.4515	1
ESV_671	ESV_3746	0.4537	1
ESV_671	ESV_3888	0.5979	1
ESV_671	ESV_3986	0.4992	1
ESV_671	ESV_3993	-0.4279	2
ESV_671	ESV_4052	0.6402	1
ESV_671	ESV_4062	0.7082	1
ESV_671	ESV_4140	0.4495	1
ESV_671	ESV_4205	0.625	1
ESV_671	ESV_4277	0.5078	1
ESV_671	ESV_4337	0.5475	1
ESV_671	ESV_4374	0.4799	1
ESV_671	ESV_4413	0.4737	1
ESV_671	ESV_4453	0.501	1
ESV_671	ESV_4505	0.4791	1
ESV_671	ESV_4506	0.5945	1
ESV_671	ESV_4781	0.5803	1
ESV_671	ESV_5105	0.615	1
ESV_671	ESV_5383	0.5157	1
ESV_671	ESV_5545	0.4415	1
ESV_671	ESV_5902	0.5338	1
ESV_671	ESV_6450	0.4622	1
ESV_671	ESV_6459	0.547	1
ESV_671	ESV_7804	0.4829	1
ESV_671	ESV_8912	0.4579	1
ESV_671	ESV_9344	0.495	1
ESV_673	ESV_685	0.4269	1
ESV_673	ESV_706	-0.4654	2
ESV_673	ESV_708	0.4341	1
ESV_673	ESV_722	0.4341	1
ESV_673	ESV_727	0.4401	1
ESV_673	ESV_732	0.5617	1
ESV_673	ESV_745	0.4216	1
ESV_673	ESV_755	0.7657	1
ESV_673	ESV_759	0.4482	1
ESV_673	ESV_779	0.4452	1
ESV_673	ESV_784	-0.5115	2
ESV_673	ESV_785	0.4583	1
ESV_673	ESV_800	-0.4917	2
ESV_673	ESV_801	0.4211	1
ESV_673	ESV_805	-0.4943	2
ESV_673	ESV_808	0.5704	1
ESV_673	ESV_810	0.5157	1
ESV_673	ESV_831	-0.4307	2
ESV_673	ESV_841	0.4364	1
ESV_673	ESV_865	-0.4433	2
ESV_673	ESV_870	-0.4181	2
ESV_673	ESV_884	0.4392	1
ESV_673	ESV_892	-0.4751	2
ESV_673	ESV_902	-0.4343	2
ESV_673	ESV_906	-0.4315	2
ESV_673	ESV_909	0.442	1
ESV_673	ESV_914	0.4913	1
ESV_673	ESV_930	0.4684	1
ESV_673	ESV_932	0.4466	1
ESV_673	ESV_946	-0.4475	2
ESV_673	ESV_950	-0.6031	2
ESV_673	ESV_959	0.5194	1
ESV_673	ESV_971	0.4935	1
ESV_673	ESV_996	0.6096	1
ESV_673	ESV_1016	0.4685	1
ESV_673	ESV_1021	0.4363	1
ESV_673	ESV_1027	0.4379	1
ESV_673	ESV_1055	0.4339	1
ESV_673	ESV_1057	0.5096	1
ESV_673	ESV_1066	0.4285	1
ESV_673	ESV_1076	0.4903	1
ESV_673	ESV_1103	0.7064	1
ESV_673	ESV_1138	-0.4185	2
ESV_673	ESV_1154	-0.4553	2
ESV_673	ESV_1169	-0.5086	2
ESV_673	ESV_1170	-0.4828	2
ESV_673	ESV_1178	-0.4377	2
ESV_673	ESV_1190	0.4505	1
ESV_673	ESV_1201	-0.4504	2
ESV_673	ESV_1221	-0.5778	2
ESV_673	ESV_1222	-0.4983	2
ESV_673	ESV_1224	0.4783	1
ESV_673	ESV_1225	-0.5478	2
ESV_673	ESV_1228	-0.4274	2
ESV_673	ESV_1237	-0.4641	2
ESV_673	ESV_1241	-0.5601	2
ESV_673	ESV_1258	0.5686	1
ESV_673	ESV_1281	-0.4804	2
ESV_673	ESV_1309	-0.4948	2
ESV_673	ESV_1311	0.442	1
ESV_673	ESV_1364	-0.4532	2
ESV_673	ESV_1398	-0.4731	2
ESV_673	ESV_1424	0.5831	1
ESV_673	ESV_1438	-0.4288	2
ESV_673	ESV_1494	-0.5329	2
ESV_673	ESV_1559	-0.448	2
ESV_673	ESV_1593	0.4622	1
ESV_673	ESV_1651	-0.5126	2
ESV_673	ESV_1702	0.5023	1
ESV_673	ESV_1733	-0.5841	2
ESV_673	ESV_1789	-0.5708	2
ESV_673	ESV_1820	-0.5045	2
ESV_673	ESV_1905	-0.4784	2
ESV_673	ESV_1939	-0.5181	2
ESV_673	ESV_1960	-0.5039	2
ESV_673	ESV_2044	-0.5167	2
ESV_673	ESV_2115	-0.4133	2
ESV_673	ESV_2161	-0.4237	2
ESV_673	ESV_2238	-0.4591	2
ESV_673	ESV_2408	-0.4668	2
ESV_673	ESV_2415	-0.4933	2
ESV_673	ESV_2427	-0.5468	2
ESV_673	ESV_2674	-0.5047	2
ESV_673	ESV_2781	-0.5064	2
ESV_673	ESV_2966	-0.5506	2
ESV_673	ESV_3027	-0.4288	2
ESV_673	ESV_3035	-0.4576	2
ESV_673	ESV_3055	-0.4988	2
ESV_673	ESV_3072	-0.4571	2
ESV_673	ESV_3191	-0.4402	2
ESV_673	ESV_3224	-0.4271	2
ESV_673	ESV_3293	-0.4353	2
ESV_673	ESV_3331	-0.4825	2
ESV_673	ESV_3359	-0.4752	2
ESV_673	ESV_3426	-0.4165	2
ESV_673	ESV_3552	-0.5031	2
ESV_673	ESV_3647	-0.4893	2
ESV_673	ESV_3986	-0.4825	2
ESV_673	ESV_4062	-0.4207	2
ESV_673	ESV_4205	-0.5444	2
ESV_673	ESV_4337	-0.5142	2
ESV_673	ESV_4374	-0.4134	2
ESV_673	ESV_4453	-0.4299	2
ESV_673	ESV_4506	-0.433	2
ESV_673	ESV_5105	-0.4361	2
ESV_673	ESV_5383	-0.4137	2
ESV_673	ESV_5902	-0.4278	2
ESV_673	ESV_6459	-0.44	2
ESV_673	ESV_6786	-0.4288	2
ESV_673	ESV_9344	-0.4234	2
ESV_674	ESV_704	-0.4144	2
ESV_674	ESV_706	-0.5349	2
ESV_674	ESV_759	0.5334	1
ESV_674	ESV_795	0.4662	1
ESV_674	ESV_800	-0.4705	2
ESV_674	ESV_867	0.4148	1
ESV_674	ESV_876	0.4254	1
ESV_674	ESV_909	0.5088	1
ESV_674	ESV_929	-0.4452	2
ESV_674	ESV_959	0.4675	1
ESV_674	ESV_994	0.4374	1
ESV_674	ESV_1004	-0.4169	2
ESV_674	ESV_1041	0.4807	1
ESV_674	ESV_1057	0.4175	1
ESV_674	ESV_1087	0.458	1
ESV_674	ESV_1097	-0.461	2
ESV_674	ESV_1098	0.4237	1
ESV_674	ESV_1169	-0.4203	2
ESV_674	ESV_1177	-0.4445	2
ESV_674	ESV_1197	0.4699	1
ESV_674	ESV_1221	-0.4406	2
ESV_674	ESV_1258	0.4254	1
ESV_674	ESV_1259	0.431	1
ESV_674	ESV_1358	0.436	1
ESV_674	ESV_1398	-0.429	2
ESV_674	ESV_1467	0.4221	1
ESV_674	ESV_1550	-0.4875	2
ESV_674	ESV_1559	-0.4662	2
ESV_674	ESV_1604	0.4245	1
ESV_674	ESV_1631	-0.4169	2
ESV_674	ESV_1702	0.5511	1
ESV_674	ESV_1783	0.4408	1
ESV_674	ESV_1873	0.4767	1
ESV_674	ESV_1905	-0.5479	2
ESV_674	ESV_1918	0.4235	1
ESV_674	ESV_2116	-0.4649	2
ESV_674	ESV_2154	0.529	1
ESV_674	ESV_2200	-0.4268	2
ESV_674	ESV_2202	-0.4202	2
ESV_674	ESV_2342	-0.4384	2
ESV_674	ESV_2349	0.4309	1
ESV_674	ESV_2408	-0.4852	2
ESV_674	ESV_2476	-0.5023	2
ESV_674	ESV_2485	-0.5242	2
ESV_674	ESV_2552	0.4219	1
ESV_674	ESV_2711	-0.4304	2
ESV_674	ESV_2781	-0.5141	2
ESV_674	ESV_2785	-0.4901	2
ESV_674	ESV_2902	-0.4899	2
ESV_674	ESV_3045	-0.4414	2
ESV_674	ESV_3055	-0.4461	2
ESV_674	ESV_3108	-0.4283	2
ESV_674	ESV_3323	-0.4227	2
ESV_674	ESV_3568	-0.4397	2
ESV_674	ESV_3765	-0.4461	2
ESV_674	ESV_3793	-0.4872	2
ESV_674	ESV_3888	-0.4457	2
ESV_674	ESV_4062	-0.4629	2
ESV_674	ESV_4205	-0.47	2
ESV_674	ESV_4520	-0.4945	2
ESV_674	ESV_4591	0.5106	1
ESV_674	ESV_4781	-0.4339	2
ESV_674	ESV_5105	-0.5186	2
ESV_674	ESV_5383	-0.424	2
ESV_675	ESV_944	0.4574	1
ESV_675	ESV_977	0.4664	1
ESV_675	ESV_1074	0.45	1
ESV_675	ESV_1091	0.5133	1
ESV_675	ESV_1226	0.4866	1
ESV_675	ESV_1836	0.46	1
ESV_675	ESV_2951	-0.4227	2
ESV_675	ESV_9215	-0.4203	2
ESV_676	ESV_694	0.5021	1
ESV_676	ESV_753	0.5304	1
ESV_676	ESV_779	0.4457	1
ESV_676	ESV_810	0.5239	1
ESV_676	ESV_817	0.475	1
ESV_676	ESV_874	0.4559	1
ESV_676	ESV_1190	0.4629	1
ESV_676	ESV_1258	0.4597	1
ESV_676	ESV_1311	0.5928	1
ESV_676	ESV_1733	-0.4197	2
ESV_676	ESV_1967	-0.4719	2
ESV_676	ESV_2004	0.4249	1
ESV_676	ESV_2184	-0.4303	2
ESV_676	ESV_2798	-0.4202	2
ESV_676	ESV_2810	-0.4191	2
ESV_676	ESV_2834	-0.4301	2
ESV_676	ESV_3191	-0.5174	2
ESV_676	ESV_3888	-0.4364	2
ESV_676	ESV_3998	-0.4218	2
ESV_676	ESV_4140	-0.4577	2
ESV_676	ESV_4608	-0.463	2
ESV_676	ESV_5340	-0.4337	2
ESV_676	ESV_5348	-0.425	2
ESV_676	ESV_5430	-0.42	2
ESV_677	ESV_702	0.4285	1
ESV_677	ESV_742	0.528	1
ESV_677	ESV_852	0.4286	1
ESV_677	ESV_874	0.5206	1
ESV_677	ESV_924	0.5099	1
ESV_677	ESV_955	0.5239	1
ESV_677	ESV_961	0.5194	1
ESV_677	ESV_980	0.4134	1
ESV_677	ESV_1047	0.54	1
ESV_677	ESV_1238	0.4177	1
ESV_677	ESV_1455	0.4421	1
ESV_677	ESV_1458	0.4152	1
ESV_677	ESV_1556	0.5033	1
ESV_677	ESV_1983	0.4817	1
ESV_677	ESV_2035	0.6021	1
ESV_677	ESV_9081	-0.4579	2
ESV_679	ESV_745	-0.426	2
ESV_679	ESV_784	0.4825	1
ESV_679	ESV_836	0.4843	1
ESV_679	ESV_1121	-0.4175	2
ESV_679	ESV_1266	-0.4319	2
ESV_679	ESV_1293	-0.4701	2
ESV_679	ESV_1309	0.4319	1
ESV_679	ESV_1402	0.4408	1
ESV_679	ESV_1642	0.4498	1
ESV_679	ESV_3384	-0.4158	2
ESV_679	ESV_5575	-0.431	2
ESV_680	ESV_686	0.6606	1
ESV_680	ESV_690	0.5476	1
ESV_680	ESV_696	0.5424	1
ESV_680	ESV_737	0.476	1
ESV_680	ESV_744	0.5331	1
ESV_680	ESV_748	0.4734	1
ESV_680	ESV_752	0.4397	1
ESV_680	ESV_754	0.5065	1
ESV_680	ESV_774	0.6138	1
ESV_680	ESV_799	0.6455	1
ESV_680	ESV_829	0.478	1
ESV_680	ESV_856	0.657	1
ESV_680	ESV_863	0.5875	1
ESV_680	ESV_913	0.4729	1
ESV_680	ESV_923	-0.4794	2
ESV_680	ESV_981	0.5292	1
ESV_680	ESV_990	0.543	1
ESV_680	ESV_1017	-0.4638	2
ESV_680	ESV_1032	0.4362	1
ESV_680	ESV_1054	0.5132	1
ESV_680	ESV_1073	0.6527	1
ESV_680	ESV_1078	-0.5278	2
ESV_680	ESV_1087	0.5292	1
ESV_680	ESV_1092	0.4749	1
ESV_680	ESV_1125	-0.5715	2
ESV_680	ESV_1141	0.4328	1
ESV_680	ESV_1144	0.4451	1
ESV_680	ESV_1146	-0.4976	2
ESV_680	ESV_1176	-0.4417	2
ESV_680	ESV_1195	-0.4854	2
ESV_680	ESV_1205	-0.501	2
ESV_680	ESV_1240	-0.4436	2
ESV_680	ESV_1249	-0.5379	2
ESV_680	ESV_1270	-0.4204	2
ESV_680	ESV_1274	0.6627	1
ESV_680	ESV_1342	0.4582	1
ESV_680	ESV_1358	0.4725	1
ESV_680	ESV_1382	-0.4616	2
ESV_680	ESV_1391	0.6662	1
ESV_680	ESV_1416	-0.471	2
ESV_680	ESV_1443	0.5463	1
ESV_680	ESV_1473	0.522	1
ESV_680	ESV_1476	-0.475	2
ESV_680	ESV_1502	-0.4525	2
ESV_680	ESV_1503	-0.4267	2
ESV_680	ESV_1527	-0.4429	2
ESV_680	ESV_1532	0.4154	1
ESV_680	ESV_1539	0.4449	1
ESV_680	ESV_1576	-0.4164	2
ESV_680	ESV_1588	0.6631	1
ESV_680	ESV_1607	-0.5769	2
ESV_680	ESV_1618	0.4689	1
ESV_680	ESV_1632	-0.4927	2
ESV_680	ESV_1633	-0.4507	2
ESV_680	ESV_1662	-0.4455	2
ESV_680	ESV_1719	0.4971	1
ESV_680	ESV_1814	-0.4184	2
ESV_680	ESV_1890	-0.4736	2
ESV_680	ESV_1924	0.4342	1
ESV_680	ESV_1933	0.5246	1
ESV_680	ESV_1938	0.6134	1
ESV_680	ESV_1954	-0.4354	2
ESV_680	ESV_2000	-0.4949	2
ESV_680	ESV_2059	0.5288	1
ESV_680	ESV_2068	0.5638	1
ESV_680	ESV_2096	0.5654	1
ESV_680	ESV_2109	0.4847	1
ESV_680	ESV_2121	0.4484	1
ESV_680	ESV_2126	-0.4131	2
ESV_680	ESV_2130	-0.4236	2
ESV_680	ESV_2229	0.4303	1
ESV_680	ESV_2230	0.5095	1
ESV_680	ESV_2286	0.4305	1
ESV_680	ESV_2350	0.6032	1
ESV_680	ESV_2449	0.4904	1
ESV_680	ESV_2468	-0.4642	2
ESV_680	ESV_2472	0.4754	1
ESV_680	ESV_2524	0.4343	1
ESV_680	ESV_2531	0.4281	1
ESV_680	ESV_2562	-0.4139	2
ESV_680	ESV_2612	-0.414	2
ESV_680	ESV_2656	0.5254	1
ESV_680	ESV_2676	-0.4365	2
ESV_680	ESV_2704	0.4917	1
ESV_680	ESV_2760	0.56	1
ESV_680	ESV_2788	0.7042	1
ESV_680	ESV_2894	-0.4516	2
ESV_680	ESV_2904	0.4716	1
ESV_680	ESV_2983	0.4371	1
ESV_680	ESV_3023	0.4826	1
ESV_680	ESV_3291	-0.488	2
ESV_680	ESV_3371	-0.4379	2
ESV_680	ESV_3414	-0.4381	2
ESV_681	ESV_686	0.4713	1
ESV_681	ESV_688	0.4771	1
ESV_681	ESV_690	0.5212	1
ESV_681	ESV_696	0.5788	1
ESV_681	ESV_702	0.5783	1
ESV_681	ESV_737	0.4583	1
ESV_681	ESV_746	0.4378	1
ESV_681	ESV_754	0.4552	1
ESV_681	ESV_772	0.5483	1
ESV_681	ESV_774	0.4754	1
ESV_681	ESV_825	0.437	1
ESV_681	ESV_852	0.4465	1
ESV_681	ESV_909	0.4331	1
ESV_681	ESV_913	0.4506	1
ESV_681	ESV_942	0.4963	1
ESV_681	ESV_958	-0.4512	2
ESV_681	ESV_1017	-0.4716	2
ESV_681	ESV_1078	-0.4568	2
ESV_681	ESV_1147	0.5614	1
ESV_681	ESV_1195	-0.43	2
ESV_681	ESV_1205	-0.4998	2
ESV_681	ESV_1267	0.619	1
ESV_681	ESV_1416	-0.4643	2
ESV_681	ESV_1434	0.527	1
ESV_681	ESV_1476	-0.4416	2
ESV_681	ESV_1493	-0.4439	2
ESV_681	ESV_1527	-0.4351	2
ESV_681	ESV_1538	-0.4505	2
ESV_681	ESV_1547	-0.4173	2
ESV_681	ESV_1576	-0.4266	2
ESV_681	ESV_1632	-0.4561	2
ESV_681	ESV_1633	-0.4348	2
ESV_681	ESV_1641	0.5845	1
ESV_681	ESV_1764	-0.4463	2
ESV_681	ESV_1899	-0.4177	2
ESV_681	ESV_1938	0.4668	1
ESV_681	ESV_2041	-0.4241	2
ESV_681	ESV_2126	-0.4264	2
ESV_681	ESV_2369	-0.4319	2
ESV_681	ESV_2468	-0.4511	2
ESV_681	ESV_2898	-0.4151	2
ESV_681	ESV_3383	-0.4413	2
ESV_681	ESV_4508	-0.4249	2
ESV_681	ESV_4622	-0.4131	2
ESV_683	ESV_684	-0.5122	2
ESV_683	ESV_685	-0.5237	2
ESV_683	ESV_700	-0.606	2
ESV_683	ESV_708	-0.648	2
ESV_683	ESV_726	0.589	1
ESV_683	ESV_733	0.4777	1
ESV_683	ESV_734	0.62	1
ESV_683	ESV_744	0.6517	1
ESV_683	ESV_745	-0.5973	2
ESV_683	ESV_755	-0.4443	2
ESV_683	ESV_758	-0.4444	2
ESV_683	ESV_776	-0.4558	2
ESV_683	ESV_779	-0.4329	2
ESV_683	ESV_784	0.5238	1
ESV_683	ESV_785	-0.4913	2
ESV_683	ESV_808	-0.4392	2
ESV_683	ESV_814	0.6205	1
ESV_683	ESV_836	0.4208	1
ESV_683	ESV_848	-0.5325	2
ESV_683	ESV_851	0.5815	1
ESV_683	ESV_852	0.5443	1
ESV_683	ESV_857	0.4667	1
ESV_683	ESV_860	-0.5193	2
ESV_683	ESV_861	-0.5238	2
ESV_683	ESV_863	0.4823	1
ESV_683	ESV_865	0.4901	1
ESV_683	ESV_889	0.4314	1
ESV_683	ESV_890	0.4721	1
ESV_683	ESV_891	-0.5178	2
ESV_683	ESV_892	0.4908	1
ESV_683	ESV_895	-0.4699	2
ESV_683	ESV_904	-0.4607	2
ESV_683	ESV_906	0.5562	1
ESV_683	ESV_914	-0.4833	2
ESV_683	ESV_923	-0.637	2
ESV_683	ESV_924	0.512	1
ESV_683	ESV_932	-0.4818	2
ESV_683	ESV_935	-0.562	2
ESV_683	ESV_940	0.4154	1
ESV_683	ESV_942	0.5445	1
ESV_683	ESV_945	-0.5781	2
ESV_683	ESV_946	0.5555	1
ESV_683	ESV_951	-0.5354	2
ESV_683	ESV_958	-0.585	2
ESV_683	ESV_959	-0.4724	2
ESV_683	ESV_968	0.6108	1
ESV_683	ESV_973	0.5867	1
ESV_683	ESV_976	0.6474	1
ESV_683	ESV_980	0.4501	1
ESV_683	ESV_983	-0.5191	2
ESV_683	ESV_1016	-0.5637	2
ESV_683	ESV_1017	-0.5108	2
ESV_683	ESV_1033	0.5485	1
ESV_683	ESV_1038	0.5133	1
ESV_683	ESV_1076	-0.5119	2
ESV_683	ESV_1092	0.4229	1
ESV_683	ESV_1093	-0.4262	2
ESV_683	ESV_1095	-0.4274	2
ESV_683	ESV_1101	-0.5375	2
ESV_683	ESV_1111	-0.4169	2
ESV_683	ESV_1116	0.5354	1
ESV_683	ESV_1121	-0.4765	2
ESV_683	ESV_1131	-0.4263	2
ESV_683	ESV_1134	0.4987	1
ESV_683	ESV_1141	0.5555	1
ESV_683	ESV_1146	-0.4141	2
ESV_683	ESV_1165	0.5113	1
ESV_683	ESV_1173	-0.4283	2
ESV_683	ESV_1176	-0.5098	2
ESV_683	ESV_1182	-0.5029	2
ESV_683	ESV_1185	0.5259	1
ESV_683	ESV_1187	-0.4354	2
ESV_683	ESV_1188	-0.4768	2
ESV_683	ESV_1195	-0.5481	2
ESV_683	ESV_1205	-0.5213	2
ESV_683	ESV_1218	-0.448	2
ESV_683	ESV_1221	0.556	1
ESV_683	ESV_1222	0.5828	1
ESV_683	ESV_1225	0.464	1
ESV_683	ESV_1228	0.4382	1
ESV_683	ESV_1240	-0.5138	2
ESV_683	ESV_1241	0.4822	1
ESV_683	ESV_1256	-0.4327	2
ESV_683	ESV_1258	-0.5173	2
ESV_683	ESV_1259	-0.4331	2
ESV_683	ESV_1265	-0.4579	2
ESV_683	ESV_1266	-0.4929	2
ESV_683	ESV_1275	-0.4824	2
ESV_683	ESV_1284	-0.4712	2
ESV_683	ESV_1293	-0.4789	2
ESV_683	ESV_1304	0.5194	1
ESV_683	ESV_1309	0.4807	1
ESV_683	ESV_1314	0.4348	1
ESV_683	ESV_1316	-0.4411	2
ESV_683	ESV_1319	-0.4994	2
ESV_683	ESV_1347	-0.4133	2
ESV_683	ESV_1357	0.5798	1
ESV_683	ESV_1363	-0.5662	2
ESV_683	ESV_1364	0.5624	1
ESV_683	ESV_1374	0.476	1
ESV_683	ESV_1382	-0.5419	2
ESV_683	ESV_1385	0.4175	1
ESV_683	ESV_1424	-0.4992	2
ESV_683	ESV_1434	0.4924	1
ESV_683	ESV_1435	-0.4185	2
ESV_683	ESV_1437	0.4156	1
ESV_683	ESV_1438	0.5884	1
ESV_683	ESV_1445	0.4542	1
ESV_683	ESV_1449	0.4432	1
ESV_683	ESV_1454	0.4138	1
ESV_683	ESV_1467	-0.4278	2
ESV_683	ESV_1473	0.6085	1
ESV_683	ESV_1476	-0.4371	2
ESV_683	ESV_1477	0.5254	1
ESV_683	ESV_1483	-0.5545	2
ESV_683	ESV_1490	-0.479	2
ESV_683	ESV_1513	-0.4686	2
ESV_683	ESV_1527	-0.4962	2
ESV_683	ESV_1528	-0.6148	2
ESV_683	ESV_1539	0.4362	1
ESV_683	ESV_1547	-0.495	2
ESV_683	ESV_1549	-0.4143	2
ESV_683	ESV_1576	-0.5958	2
ESV_683	ESV_1592	-0.5158	2
ESV_683	ESV_1601	0.5219	1
ESV_683	ESV_1607	-0.4347	2
ESV_683	ESV_1621	-0.5954	2
ESV_683	ESV_1633	-0.4473	2
ESV_683	ESV_1639	-0.4203	2
ESV_683	ESV_1643	0.5117	1
ESV_683	ESV_1654	-0.5529	2
ESV_683	ESV_1660	0.4136	1
ESV_683	ESV_1702	-0.4566	2
ESV_683	ESV_1710	0.4597	1
ESV_683	ESV_1728	-0.4818	2
ESV_683	ESV_1773	0.5326	1
ESV_683	ESV_1777	-0.502	2
ESV_683	ESV_1789	0.5491	1
ESV_683	ESV_1820	0.5001	1
ESV_683	ESV_1855	-0.4388	2
ESV_683	ESV_1871	-0.4546	2
ESV_683	ESV_1878	-0.4351	2
ESV_683	ESV_1889	-0.4774	2
ESV_683	ESV_1899	-0.4481	2
ESV_683	ESV_1906	0.5563	1
ESV_683	ESV_1916	0.4306	1
ESV_683	ESV_1939	0.5016	1
ESV_683	ESV_1943	0.4711	1
ESV_683	ESV_1954	-0.4956	2
ESV_683	ESV_1965	0.4782	1
ESV_683	ESV_1967	0.5473	1
ESV_683	ESV_1990	-0.5607	2
ESV_683	ESV_2005	0.502	1
ESV_683	ESV_2041	-0.5038	2
ESV_683	ESV_2069	-0.5236	2
ESV_683	ESV_2092	0.4839	1
ESV_683	ESV_2125	0.4233	1
ESV_683	ESV_2161	0.4709	1
ESV_683	ESV_2168	-0.4586	2
ESV_683	ESV_2218	-0.4707	2
ESV_683	ESV_2263	-0.4588	2
ESV_683	ESV_2291	-0.4206	2
ESV_683	ESV_2328	0.5427	1
ESV_683	ESV_2337	-0.4676	2
ESV_683	ESV_2359	0.4182	1
ESV_683	ESV_2369	-0.4955	2
ESV_683	ESV_2408	0.4365	1
ESV_683	ESV_2419	-0.4864	2
ESV_683	ESV_2422	-0.4582	2
ESV_683	ESV_2440	0.4396	1
ESV_683	ESV_2479	0.4641	1
ESV_683	ESV_2494	-0.4405	2
ESV_683	ESV_2510	0.5198	1
ESV_683	ESV_2511	-0.4671	2
ESV_683	ESV_2515	-0.4864	2
ESV_683	ESV_2532	0.4725	1
ESV_683	ESV_2568	-0.5435	2
ESV_683	ESV_2571	0.5006	1
ESV_683	ESV_2572	0.4603	1
ESV_683	ESV_2591	0.4565	1
ESV_683	ESV_2612	-0.4706	2
ESV_683	ESV_2685	0.4286	1
ESV_683	ESV_2853	0.4669	1
ESV_683	ESV_2966	0.462	1
ESV_683	ESV_2979	0.4583	1
ESV_683	ESV_3027	0.4401	1
ESV_683	ESV_3036	-0.458	2
ESV_683	ESV_3039	0.4993	1
ESV_683	ESV_3055	0.4231	1
ESV_683	ESV_3072	0.4948	1
ESV_683	ESV_3130	-0.4409	2
ESV_683	ESV_3214	-0.4321	2
ESV_683	ESV_3222	0.4658	1
ESV_683	ESV_3224	0.5454	1
ESV_683	ESV_3273	-0.5481	2
ESV_683	ESV_3293	0.4587	1
ESV_683	ESV_3296	-0.4452	2
ESV_683	ESV_3383	-0.5264	2
ESV_683	ESV_3386	-0.4833	2
ESV_683	ESV_3499	-0.4959	2
ESV_683	ESV_3535	-0.4343	2
ESV_683	ESV_3551	-0.4791	2
ESV_683	ESV_3827	0.4915	1
ESV_683	ESV_4205	0.4349	1
ESV_683	ESV_4364	-0.5611	2
ESV_683	ESV_4453	0.4269	1
ESV_683	ESV_4506	0.4476	1
ESV_683	ESV_5860	-0.4722	2
ESV_684	ESV_685	0.4362	1
ESV_684	ESV_700	0.553	1
ESV_684	ESV_708	0.648	1
ESV_684	ESV_726	-0.536	2
ESV_684	ESV_729	-0.4769	2
ESV_684	ESV_733	-0.5318	2
ESV_684	ESV_734	-0.606	2
ESV_684	ESV_743	0.4392	1
ESV_684	ESV_744	-0.5286	2
