#Sp1	#Sp2	#Cor	#type
ESV_359	ESV_1184	0.6188	1
ESV_359	ESV_1185	0.4235	1
ESV_359	ESV_1189	0.5354	1
ESV_359	ESV_1205	-0.5693	2
ESV_359	ESV_1220	0.5502	1
ESV_359	ESV_1221	0.7562	1
ESV_359	ESV_1222	0.4755	1
ESV_359	ESV_1228	0.5061	1
ESV_359	ESV_1231	-0.4439	2
ESV_359	ESV_1235	-0.4791	2
ESV_359	ESV_1240	-0.4588	2
ESV_359	ESV_1241	0.5047	1
ESV_359	ESV_1249	-0.4692	2
ESV_359	ESV_1287	0.4852	1
ESV_359	ESV_1298	-0.4731	2
ESV_359	ESV_1299	-0.5388	2
ESV_359	ESV_1304	0.6225	1
ESV_359	ESV_1309	0.5435	1
ESV_359	ESV_1316	-0.5212	2
ESV_359	ESV_1319	-0.4489	2
ESV_359	ESV_1323	-0.4994	2
ESV_359	ESV_1344	0.4504	1
ESV_359	ESV_1353	-0.4854	2
ESV_359	ESV_1357	0.4515	1
ESV_359	ESV_1361	0.6869	1
ESV_359	ESV_1362	0.6111	1
ESV_359	ESV_1363	-0.5234	2
ESV_359	ESV_1364	0.5848	1
ESV_359	ESV_1369	-0.4439	2
ESV_359	ESV_1381	0.4541	1
ESV_359	ESV_1398	0.5112	1
ESV_359	ESV_1399	0.4351	1
ESV_359	ESV_1411	0.5213	1
ESV_359	ESV_1417	0.54	1
ESV_359	ESV_1418	0.5659	1
ESV_359	ESV_1431	0.4403	1
ESV_359	ESV_1434	0.534	1
ESV_359	ESV_1437	0.4718	1
ESV_359	ESV_1444	-0.4984	2
ESV_359	ESV_1468	-0.4209	2
ESV_359	ESV_1487	0.6392	1
ESV_359	ESV_1505	0.5719	1
ESV_359	ESV_1530	0.5746	1
ESV_359	ESV_1533	-0.458	2
ESV_359	ESV_1534	-0.5157	2
ESV_359	ESV_1541	0.6193	1
ESV_359	ESV_1556	0.5619	1
ESV_359	ESV_1576	-0.4235	2
ESV_359	ESV_1587	0.646	1
ESV_359	ESV_1598	-0.4504	2
ESV_359	ESV_1639	-0.4209	2
ESV_359	ESV_1650	-0.5115	2
ESV_359	ESV_1651	0.6436	1
ESV_359	ESV_1684	-0.4229	2
ESV_359	ESV_1690	0.5652	1
ESV_359	ESV_1721	-0.4245	2
ESV_359	ESV_1733	0.5873	1
ESV_359	ESV_1751	0.7025	1
ESV_359	ESV_1770	0.5133	1
ESV_359	ESV_1772	-0.4951	2
ESV_359	ESV_1773	0.5173	1
ESV_359	ESV_1806	0.793	1
ESV_359	ESV_1820	0.5675	1
ESV_359	ESV_1830	0.5245	1
ESV_359	ESV_1870	-0.6335	2
ESV_359	ESV_1906	0.7072	1
ESV_359	ESV_1914	-0.4631	2
ESV_359	ESV_1929	-0.424	2
ESV_359	ESV_1939	0.6585	1
ESV_359	ESV_1944	0.6859	1
ESV_359	ESV_1946	0.6213	1
ESV_359	ESV_1961	-0.4468	2
ESV_359	ESV_1995	-0.4531	2
ESV_359	ESV_1996	0.4142	1
ESV_359	ESV_2004	0.4428	1
ESV_359	ESV_2006	-0.4839	2
ESV_359	ESV_2028	-0.4273	2
ESV_359	ESV_2048	-0.4682	2
ESV_359	ESV_2060	0.4849	1
ESV_359	ESV_2125	0.6077	1
ESV_359	ESV_2144	0.7039	1
ESV_359	ESV_2145	0.5415	1
ESV_359	ESV_2148	-0.4682	2
ESV_359	ESV_2203	-0.4131	2
ESV_359	ESV_2289	0.6172	1
ESV_359	ESV_2296	0.6413	1
ESV_359	ESV_2323	0.6109	1
ESV_359	ESV_2348	0.4545	1
ESV_359	ESV_2369	-0.4594	2
ESV_359	ESV_2408	0.5143	1
ESV_359	ESV_2422	-0.4754	2
ESV_359	ESV_2472	0.4656	1
ESV_359	ESV_2490	0.4969	1
ESV_359	ESV_2516	0.456	1
ESV_359	ESV_2539	0.5876	1
ESV_359	ESV_2614	-0.4288	2
ESV_359	ESV_2621	-0.4352	2
ESV_359	ESV_2702	0.6552	1
ESV_359	ESV_2717	0.65	1
ESV_359	ESV_2735	0.6551	1
ESV_359	ESV_2767	0.4359	1
ESV_359	ESV_2834	0.4498	1
ESV_359	ESV_2836	0.662	1
ESV_359	ESV_2853	0.5147	1
ESV_359	ESV_2969	0.522	1
ESV_359	ESV_3040	0.4201	1
ESV_359	ESV_3055	0.566	1
ESV_359	ESV_3139	-0.4268	2
ESV_359	ESV_3224	0.6293	1
ESV_359	ESV_3540	0.6125	1
ESV_359	ESV_3838	0.4554	1
ESV_359	ESV_4506	0.4792	1
ESV_359	ESV_4643	0.4681	1
ESV_359	ESV_4828	0.6825	1
ESV_359	ESV_5105	0.4475	1
ESV_359	ESV_5141	0.5268	1
ESV_359	ESV_5323	0.4321	1
ESV_359	ESV_5383	0.4234	1
ESV_359	ESV_5536	0.435	1
ESV_359	ESV_5970	0.4762	1
ESV_359	ESV_6165	0.4427	1
ESV_361	ESV_363	0.4371	1
ESV_361	ESV_375	-0.4736	2
ESV_361	ESV_378	-0.4407	2
ESV_361	ESV_379	0.6685	1
ESV_361	ESV_381	0.5091	1
ESV_361	ESV_389	0.4747	1
ESV_361	ESV_394	-0.5613	2
ESV_361	ESV_395	-0.6206	2
ESV_361	ESV_399	0.4553	1
ESV_361	ESV_434	0.4462	1
ESV_361	ESV_445	0.5201	1
ESV_361	ESV_447	0.6472	1
ESV_361	ESV_449	0.5177	1
ESV_361	ESV_455	0.6012	1
ESV_361	ESV_459	0.557	1
ESV_361	ESV_463	0.674	1
ESV_361	ESV_468	0.5783	1
ESV_361	ESV_473	0.5086	1
ESV_361	ESV_479	-0.5813	2
ESV_361	ESV_481	0.6341	1
ESV_361	ESV_482	-0.6115	2
ESV_361	ESV_490	0.444	1
ESV_361	ESV_492	-0.4621	2
ESV_361	ESV_499	0.5039	1
ESV_361	ESV_505	0.5006	1
ESV_361	ESV_520	0.4197	1
ESV_361	ESV_529	0.5015	1
ESV_361	ESV_531	0.4723	1
ESV_361	ESV_532	0.5182	1
ESV_361	ESV_553	0.5057	1
ESV_361	ESV_554	0.4837	1
ESV_361	ESV_563	0.4356	1
ESV_361	ESV_565	-0.4577	2
ESV_361	ESV_598	0.4694	1
ESV_361	ESV_602	-0.6046	2
ESV_361	ESV_603	0.5713	1
ESV_361	ESV_605	0.5149	1
ESV_361	ESV_616	0.4451	1
ESV_361	ESV_619	0.5264	1
ESV_361	ESV_620	-0.4887	2
ESV_361	ESV_643	0.4494	1
ESV_361	ESV_644	0.5074	1
ESV_361	ESV_648	-0.4144	2
ESV_361	ESV_650	0.5881	1
ESV_361	ESV_654	-0.5813	2
ESV_361	ESV_661	0.5291	1
ESV_361	ESV_666	-0.4677	2
ESV_361	ESV_669	-0.548	2
ESV_361	ESV_684	0.4478	1
ESV_361	ESV_685	0.4373	1
ESV_361	ESV_688	-0.471	2
ESV_361	ESV_692	0.4729	1
ESV_361	ESV_695	-0.4644	2
ESV_361	ESV_704	-0.4626	2
ESV_361	ESV_706	-0.598	2
ESV_361	ESV_709	-0.5575	2
ESV_361	ESV_712	-0.4368	2
ESV_361	ESV_727	0.4201	1
ESV_361	ESV_729	-0.4262	2
ESV_361	ESV_733	-0.4506	2
ESV_361	ESV_741	-0.5572	2
ESV_361	ESV_745	0.5361	1
ESV_361	ESV_747	0.4259	1
ESV_361	ESV_750	-0.5273	2
ESV_361	ESV_758	0.4461	1
ESV_361	ESV_784	-0.4915	2
ESV_361	ESV_792	-0.5081	2
ESV_361	ESV_809	0.5199	1
ESV_361	ESV_811	0.4569	1
ESV_361	ESV_819	0.6521	1
ESV_361	ESV_820	-0.6356	2
ESV_361	ESV_831	-0.5876	2
ESV_361	ESV_842	0.4795	1
ESV_361	ESV_843	0.4978	1
ESV_361	ESV_852	-0.4285	2
ESV_361	ESV_872	-0.4327	2
ESV_361	ESV_876	0.5459	1
ESV_361	ESV_881	0.5014	1
ESV_361	ESV_884	0.4894	1
ESV_361	ESV_890	-0.4349	2
ESV_361	ESV_908	-0.4827	2
ESV_361	ESV_927	-0.4444	2
ESV_361	ESV_932	0.5091	1
ESV_361	ESV_935	0.4222	1
ESV_361	ESV_940	-0.4804	2
ESV_361	ESV_946	-0.5841	2
ESV_361	ESV_950	-0.594	2
ESV_361	ESV_951	0.4324	1
ESV_361	ESV_958	0.4218	1
ESV_361	ESV_959	0.4224	1
ESV_361	ESV_973	-0.4618	2
ESV_361	ESV_994	0.5355	1
ESV_361	ESV_1004	0.4665	1
ESV_361	ESV_1016	0.4412	1
ESV_361	ESV_1022	-0.4873	2
ESV_361	ESV_1039	-0.5454	2
ESV_361	ESV_1049	0.4795	1
ESV_361	ESV_1062	0.4755	1
ESV_361	ESV_1064	0.4539	1
ESV_361	ESV_1066	0.4578	1
ESV_361	ESV_1070	-0.4967	2
ESV_361	ESV_1072	0.6033	1
ESV_361	ESV_1073	-0.4468	2
ESV_361	ESV_1079	-0.5348	2
ESV_361	ESV_1085	0.5163	1
ESV_361	ESV_1101	0.4345	1
ESV_361	ESV_1106	-0.4306	2
ESV_361	ESV_1123	0.466	1
ESV_361	ESV_1151	0.4356	1
ESV_361	ESV_1154	-0.5106	2
ESV_361	ESV_1161	-0.5066	2
ESV_361	ESV_1165	-0.5234	2
ESV_361	ESV_1169	-0.437	2
ESV_361	ESV_1178	-0.51	2
ESV_361	ESV_1184	-0.4696	2
ESV_361	ESV_1189	-0.4334	2
ESV_361	ESV_1220	-0.4839	2
ESV_361	ESV_1221	-0.6009	2
ESV_361	ESV_1228	-0.5369	2
ESV_361	ESV_1235	0.4796	1
ESV_361	ESV_1241	-0.4531	2
ESV_361	ESV_1249	0.4974	1
ESV_361	ESV_1272	0.4317	1
ESV_361	ESV_1287	-0.5348	2
ESV_361	ESV_1299	0.4229	1
ESV_361	ESV_1304	-0.5314	2
ESV_361	ESV_1316	0.4136	1
ESV_361	ESV_1323	0.4253	1
ESV_361	ESV_1328	0.4902	1
ESV_361	ESV_1357	-0.458	2
ESV_361	ESV_1361	-0.6152	2
ESV_361	ESV_1362	-0.5829	2
ESV_361	ESV_1364	-0.4871	2
ESV_361	ESV_1369	0.4403	1
ESV_361	ESV_1378	0.4972	1
ESV_361	ESV_1379	-0.437	2
ESV_361	ESV_1398	-0.4342	2
ESV_361	ESV_1411	-0.4569	2
ESV_361	ESV_1417	-0.4853	2
ESV_361	ESV_1418	-0.4955	2
ESV_361	ESV_1431	-0.5132	2
ESV_361	ESV_1434	-0.5576	2
ESV_361	ESV_1444	0.5069	1
ESV_361	ESV_1487	-0.5365	2
ESV_361	ESV_1530	-0.5899	2
ESV_361	ESV_1541	-0.4802	2
ESV_361	ESV_1587	-0.5048	2
ESV_361	ESV_1637	0.4455	1
ESV_361	ESV_1651	-0.4935	2
ESV_361	ESV_1690	-0.5053	2
ESV_361	ESV_1721	0.4364	1
ESV_361	ESV_1733	-0.4966	2
ESV_361	ESV_1751	-0.5947	2
ESV_361	ESV_1770	-0.4588	2
ESV_361	ESV_1771	-0.4426	2
ESV_361	ESV_1772	0.4327	1
ESV_361	ESV_1773	-0.4679	2
ESV_361	ESV_1789	-0.4649	2
ESV_361	ESV_1806	-0.6452	2
ESV_361	ESV_1820	-0.519	2
ESV_361	ESV_1870	0.5234	1
ESV_361	ESV_1906	-0.5359	2
ESV_361	ESV_1911	-0.435	2
ESV_361	ESV_1939	-0.6263	2
ESV_361	ESV_1944	-0.5543	2
ESV_361	ESV_1946	-0.5754	2
ESV_361	ESV_1995	0.5021	1
ESV_361	ESV_2060	-0.5176	2
ESV_361	ESV_2098	-0.4759	2
ESV_361	ESV_2125	-0.4727	2
ESV_361	ESV_2144	-0.5897	2
ESV_361	ESV_2145	-0.5208	2
ESV_361	ESV_2289	-0.6382	2
ESV_361	ESV_2296	-0.5675	2
ESV_361	ESV_2323	-0.5045	2
ESV_361	ESV_2348	-0.4873	2
ESV_361	ESV_2408	-0.5419	2
ESV_361	ESV_2490	-0.5096	2
ESV_361	ESV_2516	-0.4879	2
ESV_361	ESV_2539	-0.5489	2
ESV_361	ESV_2649	0.4247	1
ESV_361	ESV_2702	-0.5946	2
ESV_361	ESV_2717	-0.5402	2
ESV_361	ESV_2723	-0.4655	2
ESV_361	ESV_2735	-0.6054	2
ESV_361	ESV_2834	-0.4356	2
ESV_361	ESV_2836	-0.536	2
ESV_361	ESV_3055	-0.4852	2
ESV_361	ESV_3224	-0.5201	2
ESV_361	ESV_3331	-0.4681	2
ESV_361	ESV_3540	-0.6703	2
ESV_361	ESV_3838	-0.4529	2
ESV_361	ESV_4506	-0.4242	2
ESV_361	ESV_4643	-0.4586	2
ESV_361	ESV_4828	-0.5645	2
ESV_361	ESV_5105	-0.4481	2
ESV_361	ESV_5141	-0.456	2
ESV_361	ESV_5323	-0.4208	2
ESV_361	ESV_5970	-0.436	2
ESV_363	ESV_379	0.5419	1
ESV_363	ESV_389	0.4368	1
ESV_363	ESV_394	-0.4773	2
ESV_363	ESV_395	-0.4525	2
ESV_363	ESV_434	0.4274	1
ESV_363	ESV_445	0.6093	1
ESV_363	ESV_447	0.5183	1
ESV_363	ESV_455	0.5182	1
ESV_363	ESV_463	0.4173	1
ESV_363	ESV_479	-0.4875	2
ESV_363	ESV_481	0.4357	1
ESV_363	ESV_492	-0.5002	2
ESV_363	ESV_505	0.4693	1
ESV_363	ESV_513	0.5548	1
ESV_363	ESV_520	0.4998	1
ESV_363	ESV_529	0.4663	1
ESV_363	ESV_538	0.4304	1
ESV_363	ESV_540	-0.595	2
ESV_363	ESV_552	-0.555	2
ESV_363	ESV_553	0.42	1
ESV_363	ESV_565	-0.4982	2
ESV_363	ESV_572	-0.4948	2
ESV_363	ESV_574	0.5634	1
ESV_363	ESV_582	0.4178	1
ESV_363	ESV_592	-0.4358	2
ESV_363	ESV_596	-0.4239	2
ESV_363	ESV_602	-0.5819	2
ESV_363	ESV_605	0.4436	1
ESV_363	ESV_619	0.5054	1
ESV_363	ESV_620	-0.5403	2
ESV_363	ESV_629	-0.4167	2
ESV_363	ESV_648	-0.5342	2
ESV_363	ESV_661	0.437	1
ESV_363	ESV_669	-0.5775	2
ESV_363	ESV_684	0.416	1
ESV_363	ESV_685	0.4695	1
ESV_363	ESV_687	0.5195	1
ESV_363	ESV_688	-0.5587	2
ESV_363	ESV_695	-0.5045	2
ESV_363	ESV_700	0.4497	1
ESV_363	ESV_704	-0.4728	2
ESV_363	ESV_706	-0.5974	2
ESV_363	ESV_709	-0.5517	2
ESV_363	ESV_712	-0.5302	2
ESV_363	ESV_723	-0.4424	2
ESV_363	ESV_734	-0.4405	2
ESV_363	ESV_736	0.4212	1
ESV_363	ESV_741	-0.4797	2
ESV_363	ESV_750	-0.6138	2
ESV_363	ESV_760	0.4485	1
ESV_363	ESV_784	-0.562	2
ESV_363	ESV_792	-0.4613	2
ESV_363	ESV_795	0.4459	1
ESV_363	ESV_806	-0.43120000000000003	2
ESV_363	ESV_820	-0.6016	2
ESV_363	ESV_828	0.4858	1
ESV_363	ESV_829	-0.5129	2
ESV_363	ESV_831	-0.4633	2
ESV_363	ESV_842	0.4767	1
ESV_363	ESV_852	-0.4803	2
ESV_363	ESV_876	0.42	1
ESV_363	ESV_881	0.454	1
ESV_363	ESV_890	-0.5461	2
ESV_363	ESV_891	0.4292	1
ESV_363	ESV_906	-0.4729	2
ESV_363	ESV_908	-0.4673	2
ESV_363	ESV_918	-0.4973	2
ESV_363	ESV_919	0.4981	1
ESV_363	ESV_932	0.4313	1
ESV_363	ESV_940	-0.4445	2
ESV_363	ESV_942	-0.4787	2
ESV_363	ESV_946	-0.4906	2
ESV_363	ESV_950	-0.5365	2
ESV_363	ESV_958	0.5168	1
ESV_363	ESV_959	0.543	1
ESV_363	ESV_960	0.4422	1
ESV_363	ESV_961	0.5512	1
ESV_363	ESV_976	-0.5049	2
ESV_363	ESV_978	-0.4477	2
ESV_363	ESV_987	0.4197	1
ESV_363	ESV_1006	0.4179	1
ESV_363	ESV_1016	0.5809	1
ESV_363	ESV_1022	-0.4306	2
ESV_363	ESV_1031	-0.4386	2
ESV_363	ESV_1039	-0.5483	2
ESV_363	ESV_1041	0.5185	1
ESV_363	ESV_1070	-0.5179	2
ESV_363	ESV_1072	0.5471	1
ESV_363	ESV_1073	-0.5289	2
ESV_363	ESV_1079	-0.5392	2
ESV_363	ESV_1101	0.4376	1
ESV_363	ESV_1106	-0.4339	2
ESV_363	ESV_1123	0.4321	1
ESV_363	ESV_1141	-0.4986	2
ESV_363	ESV_1154	-0.5164	2
ESV_363	ESV_1161	-0.5014	2
ESV_363	ESV_1165	-0.4536	2
ESV_363	ESV_1169	-0.5712	2
ESV_363	ESV_1178	-0.4882	2
ESV_363	ESV_1184	-0.4613	2
ESV_363	ESV_1188	0.483	1
ESV_363	ESV_1189	-0.5208	2
ESV_363	ESV_1196	-0.4363	2
ESV_363	ESV_1205	0.4803	1
ESV_363	ESV_1209	0.42	1
ESV_363	ESV_1220	-0.4213	2
ESV_363	ESV_1221	-0.4903	2
ESV_363	ESV_1222	-0.4353	2
ESV_363	ESV_1275	0.4262	1
ESV_363	ESV_1287	-0.5758	2
ESV_363	ESV_1298	0.5108	1
ESV_363	ESV_1304	-0.489	2
ESV_363	ESV_1316	0.4492	1
ESV_363	ESV_1328	0.4301	1
ESV_363	ESV_1357	-0.4505	2
ESV_363	ESV_1360	-0.4302	2
ESV_363	ESV_1361	-0.444	2
ESV_363	ESV_1362	-0.5255	2
ESV_363	ESV_1378	0.4155	1
ESV_363	ESV_1398	-0.5245	2
ESV_363	ESV_1399	-0.5052	2
ESV_363	ESV_1417	-0.4177	2
ESV_363	ESV_1418	-0.4581	2
ESV_363	ESV_1434	-0.4202	2
ESV_363	ESV_1484	0.416	1
ESV_363	ESV_1487	-0.4892	2
ESV_363	ESV_1509	0.4219	1
ESV_363	ESV_1522	0.4424	1
ESV_363	ESV_1530	-0.5659	2
ESV_363	ESV_1541	-0.4887	2
ESV_363	ESV_1556	-0.4582	2
ESV_363	ESV_1577	-0.509	2
ESV_363	ESV_1587	-0.4938	2
ESV_363	ESV_1592	0.4252	1
ESV_363	ESV_1650	0.4744	1
ESV_363	ESV_1651	-0.4375	2
ESV_363	ESV_1690	-0.4401	2
ESV_363	ESV_1730	0.4481	1
ESV_363	ESV_1733	-0.443	2
ESV_363	ESV_1751	-0.4863	2
ESV_363	ESV_1762	-0.449	2
ESV_363	ESV_1770	-0.4466	2
ESV_363	ESV_1773	-0.4337	2
ESV_363	ESV_1806	-0.4928	2
ESV_363	ESV_1830	-0.5169	2
ESV_363	ESV_1906	-0.4294	2
ESV_363	ESV_1911	-0.4984	2
ESV_363	ESV_1929	0.423	1
ESV_363	ESV_1939	-0.5282	2
ESV_363	ESV_1944	-0.5792	2
ESV_363	ESV_1946	-0.4804	2
ESV_363	ESV_1961	0.4144	1
ESV_363	ESV_1995	0.4272	1
ESV_363	ESV_2144	-0.4783	2
ESV_363	ESV_2145	-0.5143	2
ESV_363	ESV_2203	0.4529	1
ESV_363	ESV_2251	-0.4168	2
ESV_363	ESV_2289	-0.5433	2
ESV_363	ESV_2296	-0.5134	2
ESV_363	ESV_2323	-0.4895	2
ESV_363	ESV_2348	-0.4279	2
ESV_363	ESV_2472	-0.476	2
ESV_363	ESV_2490	-0.5027	2
ESV_363	ESV_2539	-0.4218	2
ESV_363	ESV_2700	-0.4481	2
ESV_363	ESV_2702	-0.444	2
ESV_363	ESV_2717	-0.5627	2
ESV_363	ESV_2735	-0.4802	2
ESV_363	ESV_2836	-0.4632	2
ESV_363	ESV_2853	-0.4164	2
ESV_363	ESV_3055	-0.4533	2
ESV_363	ESV_3224	-0.4842	2
ESV_363	ESV_3540	-0.459	2
ESV_363	ESV_3765	-0.4157	2
ESV_363	ESV_4643	-0.4499	2
ESV_363	ESV_4828	-0.5179	2
ESV_363	ESV_5970	-0.4143	2
ESV_363	ESV_6165	-0.4323	2
ESV_365	ESV_367	0.4145	1
ESV_365	ESV_541	0.4739	1
ESV_367	ESV_383	0.4382	1
ESV_368	ESV_564	0.4623	1
ESV_371	ESV_375	0.5247	1
ESV_371	ESV_389	-0.6254	2
ESV_371	ESV_391	0.4925	1
ESV_371	ESV_394	0.5862	1
ESV_371	ESV_395	0.4989	1
ESV_371	ESV_397	0.5652	1
ESV_371	ESV_399	-0.524	2
ESV_371	ESV_434	-0.4764	2
ESV_371	ESV_437	-0.4194	2
ESV_371	ESV_448	-0.4885	2
ESV_371	ESV_456	0.696	1
ESV_371	ESV_457	-0.6269	2
ESV_371	ESV_474	0.5658	1
ESV_371	ESV_476	0.4163	1
ESV_371	ESV_482	0.6003	1
ESV_371	ESV_494	0.5794	1
ESV_371	ESV_503	0.4767	1
ESV_371	ESV_509	-0.6284	2
ESV_371	ESV_516	-0.5338	2
ESV_371	ESV_532	-0.5635	2
ESV_371	ESV_543	-0.5128	2
ESV_371	ESV_548	0.4869	1
ESV_371	ESV_552	0.5248	1
ESV_371	ESV_563	-0.5597	2
ESV_371	ESV_571	-0.4367	2
ESV_371	ESV_572	0.4483	1
ESV_371	ESV_574	-0.4978	2
ESV_371	ESV_579	0.4157	1
ESV_371	ESV_593	0.5306	1
ESV_371	ESV_595	-0.4126	2
ESV_371	ESV_598	-0.5276	2
ESV_371	ESV_599	-0.4678	2
ESV_371	ESV_603	-0.4196	2
ESV_371	ESV_605	-0.5008	2
ESV_371	ESV_610	0.4348	1
ESV_371	ESV_629	0.4775	1
ESV_371	ESV_639	-0.5345	2
ESV_371	ESV_644	-0.6169	2
ESV_371	ESV_661	-0.5007	2
ESV_371	ESV_666	0.4834	1
ESV_371	ESV_680	0.5359	1
ESV_371	ESV_681	0.5214	1
ESV_371	ESV_684	-0.4574	2
ESV_371	ESV_685	-0.5275	2
ESV_371	ESV_686	0.598	1
ESV_371	ESV_704	0.5115	1
ESV_371	ESV_707	-0.5392	2
ESV_371	ESV_712	0.4596	1
ESV_371	ESV_724	-0.499	2
ESV_371	ESV_727	-0.443	2
ESV_371	ESV_729	0.4488	1
ESV_371	ESV_764	0.6837	1
ESV_371	ESV_770	0.4786	1
ESV_371	ESV_776	-0.4384	2
ESV_371	ESV_783	0.6139	1
ESV_371	ESV_811	-0.5577	2
ESV_371	ESV_814	-0.4139	2
ESV_371	ESV_817	0.4926	1
ESV_371	ESV_828	-0.5309	2
ESV_371	ESV_839	-0.4228	2
ESV_371	ESV_841	0.4455	1
ESV_371	ESV_843	-0.508	2
ESV_371	ESV_861	-0.4674	2
ESV_371	ESV_884	-0.443	2
ESV_371	ESV_906	0.4255	1
ESV_371	ESV_909	0.4429	1
ESV_371	ESV_919	-0.4651	2
ESV_371	ESV_920	-0.5261	2
ESV_371	ESV_924	0.4743	1
ESV_371	ESV_930	0.6116	1
ESV_371	ESV_935	-0.601	2
ESV_371	ESV_951	-0.4128	2
ESV_371	ESV_970	-0.419	2
ESV_371	ESV_973	0.4294	1
ESV_371	ESV_981	0.5279	1
ESV_371	ESV_983	-0.4156	2
ESV_371	ESV_987	-0.418	2
ESV_371	ESV_991	-0.5187	2
ESV_371	ESV_994	-0.4149	2
ESV_371	ESV_1001	-0.5847	2
ESV_371	ESV_1003	-0.4702	2
ESV_371	ESV_1010	0.6233	1
ESV_371	ESV_1022	0.4177	1
ESV_371	ESV_1025	-0.4349	2
ESV_371	ESV_1027	-0.5486	2
ESV_371	ESV_1031	0.4647	1
ESV_371	ESV_1032	0.5592	1
ESV_371	ESV_1042	-0.4251	2
ESV_371	ESV_1049	-0.5874	2
ESV_371	ESV_1052	0.5017	1
ESV_371	ESV_1062	-0.4542	2
ESV_371	ESV_1064	-0.559	2
ESV_371	ESV_1070	0.4406	1
ESV_371	ESV_1085	-0.5717	2
ESV_371	ESV_1088	-0.4276	2
ESV_371	ESV_1092	0.4928	1
ESV_371	ESV_1101	-0.5562	2
ESV_371	ESV_1104	0.4982	1
ESV_371	ESV_1109	-0.5144	2
ESV_371	ESV_1112	-0.4136	2
ESV_371	ESV_1121	-0.5613	2
ESV_371	ESV_1130	-0.5668	2
ESV_371	ESV_1141	0.5134	1
ESV_371	ESV_1151	-0.5588	2
ESV_371	ESV_1157	-0.61	2
ESV_371	ESV_1159	-0.4502	2
ESV_371	ESV_1173	-0.4786	2
ESV_371	ESV_1176	-0.6163	2
ESV_371	ESV_1184	0.5041	1
ESV_371	ESV_1187	-0.4823	2
ESV_371	ESV_1189	0.4461	1
ESV_371	ESV_1198	0.4975	1
ESV_371	ESV_1224	0.5568	1
ESV_371	ESV_1231	-0.5563	2
ESV_371	ESV_1240	-0.5454	2
ESV_371	ESV_1244	-0.5507	2
ESV_371	ESV_1249	-0.5245	2
ESV_371	ESV_1255	-0.4145	2
ESV_371	ESV_1260	-0.4553	2
ESV_371	ESV_1272	-0.4133	2
ESV_371	ESV_1274	0.5889	1
ESV_371	ESV_1277	0.4391	1
ESV_371	ESV_1299	-0.6411	2
ESV_371	ESV_1319	-0.532	2
ESV_371	ESV_1323	-0.545	2
ESV_371	ESV_1324	-0.5965	2
ESV_371	ESV_1328	-0.4558	2
ESV_371	ESV_1357	0.4186	1
ESV_371	ESV_1363	-0.4511	2
ESV_371	ESV_1366	-0.4349	2
ESV_371	ESV_1369	-0.523	2
ESV_371	ESV_1391	0.5901	1
ESV_371	ESV_1398	0.4796	1
ESV_371	ESV_1399	0.4891	1
ESV_371	ESV_1408	-0.5227	2
ESV_371	ESV_1417	0.4741	1
ESV_371	ESV_1439	-0.4305	2
ESV_371	ESV_1444	-0.495	2
ESV_371	ESV_1468	-0.5651	2
ESV_371	ESV_1474	0.4125	1
ESV_371	ESV_1487	0.4861	1
ESV_371	ESV_1501	-0.4457	2
ESV_371	ESV_1507	0.4179	1
ESV_371	ESV_1509	-0.4986	2
ESV_371	ESV_1532	0.4557	1
ESV_371	ESV_1533	-0.4589	2
ESV_371	ESV_1538	-0.4908	2
ESV_371	ESV_1548	-0.5835	2
ESV_371	ESV_1573	-0.4933	2
ESV_371	ESV_1615	-0.4309	2
ESV_371	ESV_1628	-0.453	2
ESV_371	ESV_1638	0.4858	1
ESV_371	ESV_1684	-0.6129	2
ESV_371	ESV_1730	-0.4291	2
ESV_371	ESV_1751	0.4787	1
ESV_371	ESV_1772	-0.6497	2
ESV_371	ESV_1783	-0.4639	2
ESV_371	ESV_1858	-0.4391	2
ESV_371	ESV_1867	-0.4683	2
ESV_371	ESV_1875	-0.4242	2
ESV_371	ESV_1890	-0.5267	2
ESV_371	ESV_1899	-0.4692	2
ESV_371	ESV_1913	-0.5195	2
ESV_371	ESV_1944	0.4263	1
ESV_371	ESV_1946	0.4417	1
ESV_371	ESV_1958	-0.5027	2
ESV_371	ESV_1961	-0.571	2
ESV_371	ESV_1995	-0.4439	2
ESV_371	ESV_2006	-0.4452	2
ESV_371	ESV_2019	0.4177	1
ESV_371	ESV_2028	-0.4324	2
ESV_371	ESV_2059	0.5865	1
ESV_371	ESV_2060	0.5257	1
ESV_371	ESV_2068	0.5116	1
ESV_371	ESV_2085	0.4375	1
ESV_371	ESV_2113	-0.4432	2
ESV_371	ESV_2144	0.4783	1
ESV_371	ESV_2166	-0.504	2
ESV_371	ESV_2286	0.4503	1
ESV_371	ESV_2323	0.5216	1
ESV_371	ESV_2330	-0.4217	2
ESV_371	ESV_2374	-0.4148	2
ESV_371	ESV_2422	-0.5503	2
ESV_371	ESV_2464	-0.4726	2
ESV_371	ESV_2587	0.5245	1
ESV_371	ESV_2621	-0.464	2
ESV_371	ESV_2649	-0.5218	2
ESV_371	ESV_2654	-0.5351	2
ESV_371	ESV_2675	-0.4823	2
ESV_371	ESV_2735	0.5144	1
ESV_371	ESV_2816	-0.4244	2
ESV_371	ESV_2853	0.4473	1
ESV_371	ESV_2969	0.5115	1
