1	2	3	4	6	7	8	9	10	15	18	21	23	26	28	30	31	36	39	49	53	64	65	74	102	104	105	108	112	117	121	123	126	137	141	143	158	159	167	182	208	222	302	309	353	435	n_members	Family	S	X
0	0.5454545454545454	0	0	0	0	0	0	0	0	0	0	0	0.09090909090909091	0	0	0	0	0	0	0	0	0.09090909090909091	0	0	0	0	0	0	0	0.09090909090909091	0	0	0	0	0	0	0	0	0	0	0	0.09090909090909091	0	0	0.09090909090909091	11	Helicobacteraceae	1.4205719259467042	4.139487243529401
0.6	0.1	0	0	0	0	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1	0	0	0	0	0	0	0	0	10	Planctomycetaceae	1.2275294114572126	3.412787518465365
0.7777777777777778	0	0	0	0	0	0	0.1111111111111111	0	0	0.1111111111111111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	Nannocystaceae	0.6837389058487535	1.9812716892692186
0.625	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.125	0	0	0	0	0	0	0	0	0	0	0	0	0	0.125	0	0.125	0	0	0	0	0	8	Verrucomicrobiaceae	1.073542846408523	2.9257265599673183
0.625	0	0	0.125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.125	0	0	8	Puniceicoccaceae	1.073542846408523	2.9257265599673183
0.375	0.5	0	0	0.125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	Hyphomonadaceae	0.9743147528693494	2.649351128562104
0	0.5	0	0	0	0	0	0	0	0	0.125	0	0	0	0	0	0	0	0.125	0	0	0.125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.125	0	0	0	0	0	0	8	Ectothiorhodospiraceae	1.3862943611198906	4
0.2857142857142857	0.42857142857142855	0	0	0	0	0	0	0	0	0	0	0	0	0	0.14285714285714285	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.14285714285714285	0	0	0	0	0	0	0	0	0	7	Cytophagaceae	1.277034259466139	3.5859888270569535
0.42857142857142855	0.2857142857142857	0	0	0	0.14285714285714285	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.14285714285714285	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	Pseudoalteromonadaceae	1.277034259466139	3.5859888270569535
0	0.42857142857142855	0	0	0.2857142857142857	0	0	0	0	0	0	0	0	0	0	0.2857142857142857	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	Clostridiales	1.0789922078775833	2.941713421083178
0	0	0	0	0	0	0	0	0	0	0.2857142857142857	0	0	0.14285714285714285	0	0	0	0	0	0	0	0	0	0	0.2857142857142857	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2857142857142857	0	0	0	0	0	0	0	7	Thioalkalispiraceae	1.351783994289646	3.8643132978583434
0.16666666666666666	0.6666666666666666	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.16666666666666666	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	Prolixibacteraceae	0.8675632284814612	2.381101577952299
0.3333333333333333	0	0	0.16666666666666666	0	0	0.16666666666666666	0.16666666666666666	0	0	0	0	0.16666666666666666	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	Phyllobacteriaceae	1.5607104090414063	4.762203155904597
0.16666666666666666	0.16666666666666666	0	0.16666666666666666	0	0	0	0	0	0	0	0	0	0	0	0	0	0.16666666666666666	0	0	0	0	0	0	0	0	0	0	0	0.16666666666666666	0	0	0	0	0	0	0	0	0.16666666666666666	0	0	0	0	0	0	0	6	Kofleriaceae	1.791759469228055	6
0.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	Anaerolineaceae	0.5004024235381879	1.6493848884661177
0.6	0.2	0	0	0.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	Syntrophaceae	0.9502705392332347	2.586409289858933
0.2	0	0	0	0.2	0	0	0	0	0	0.2	0	0	0	0	0	0.2	0	0	0	0	0	0	0	0.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	Polyangiaceae	1.6094379124341005	5.000000000000001
0	0.4	0	0	0	0	0.2	0	0	0	0	0	0	0	0	0.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2	0	0	0	0	0	0	5	Cocleimonas	1.3321790402101223	3.7892914162759954
0	0	0	0.2	0.2	0	0	0	0	0	0.2	0	0	0	0	0.2	0	0	0	0	0	0	0	0	0	0	0	0.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	Bradymonadaceae	1.6094379124341005	5.000000000000001
0.25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.25	0	0	0	0	0	0	0	0	0	0	0.25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.25	0	0	4	Phaselicystidaceae	1.3862943611198906	4
0.25	0.25	0	0	0	0	0	0	0	0	0	0	0	0	0	0.25	0	0	0	0	0	0	0.25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	Chloroplast	1.3862943611198906	4
0	0.25	0.25	0.25	0	0	0	0	0	0	0	0	0	0	0	0.25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	Pseudomonadaceae	1.3862943611198906	4
0	0	0	0	0	0	0.25	0	0	0	0.25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0	0	0	0	4	Thiotrichaceae	1.0397207708399179	2.82842712474619
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.75	0.25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	Rhodospirillaceae	0.5623351446188083	1.7547653506033232
