Sp1	Sp2	Cor
ESV_3	ESV_543	-0.4703
ESV_3	ESV_689	-0.5034
ESV_3	ESV_784	0.5117
ESV_3	ESV_831	0.4794
ESV_3	ESV_946	0.502
ESV_3	ESV_1013	0.5289
ESV_3	ESV_1170	0.4881
ESV_3	ESV_1178	0.5631
ESV_3	ESV_1185	0.5532
ESV_3	ESV_1273	0.7078
ESV_3	ESV_1364	0.4753
ESV_3	ESV_1381	0.5074
ESV_3	ESV_1422	0.606
ESV_3	ESV_1438	0.4774
ESV_3	ESV_1511	0.5876
ESV_3	ESV_1766	0.6436
ESV_3	ESV_1820	0.5588
ESV_3	ESV_1831	0.8012
ESV_3	ESV_2026	0.4726
ESV_3	ESV_2147	0.6555
ESV_3	ESV_2275	0.492
ESV_3	ESV_2294	0.5858
ESV_3	ESV_2412	0.4679
ESV_3	ESV_2451	0.5624
ESV_3	ESV_2516	0.7147
ESV_3	ESV_2570	0.4713
ESV_3	ESV_2626	0.8057
ESV_3	ESV_2674	0.4278
ESV_3	ESV_2759	0.6721
ESV_3	ESV_2966	0.4902
ESV_3	ESV_3111	0.4434
ESV_3	ESV_3133	0.6219
ESV_3	ESV_3224	0.4024
ESV_3	ESV_3762	0.5591
ESV_3	ESV_4138	0.4423
ESV_3	ESV_4497	0.7007
ESV_3	ESV_4506	0.4234
ESV_3	ESV_5094	0.4076
ESV_3	ESV_6194	0.5143
ESV_3	ESV_7279	0.3588
ESV_3	ESV_8850	0.4657
ESV_4	ESV_5	0.8198
ESV_4	ESV_7	0.5882
ESV_4	ESV_8	0.8677
ESV_4	ESV_9	0.9005
ESV_4	ESV_11	0.6667
ESV_4	ESV_13	0.8418
ESV_4	ESV_16	0.8734
ESV_4	ESV_19	0.6186
ESV_4	ESV_20	0.7751
ESV_4	ESV_21	0.6847
ESV_4	ESV_25	0.5282
ESV_4	ESV_31	0.8533
ESV_4	ESV_32	0.473
ESV_4	ESV_33	0.5255
ESV_4	ESV_35	0.5464
ESV_4	ESV_40	0.5147
ESV_4	ESV_48	0.5083
ESV_4	ESV_61	0.6289
ESV_4	ESV_65	0.5436
ESV_4	ESV_72	0.6559
ESV_4	ESV_76	0.5286
ESV_4	ESV_81	0.5355
ESV_4	ESV_87	0.5372
ESV_4	ESV_90	0.5777
ESV_4	ESV_128	0.5937
ESV_4	ESV_129	0.6104
ESV_4	ESV_133	0.6873
ESV_4	ESV_149	0.5202
ESV_4	ESV_152	0.5399
ESV_4	ESV_154	0.5187
ESV_4	ESV_159	0.5922
ESV_4	ESV_172	0.5679
ESV_4	ESV_181	0.597
ESV_4	ESV_183	0.6048
ESV_4	ESV_184	0.5456
ESV_4	ESV_187	0.5535
ESV_4	ESV_194	0.627
ESV_4	ESV_216	0.5387
ESV_4	ESV_232	0.4986
ESV_4	ESV_238	0.6211
ESV_4	ESV_247	0.5315
ESV_4	ESV_289	0.4732
ESV_4	ESV_297	0.4702
ESV_4	ESV_302	0.5281
ESV_4	ESV_304	0.536
ESV_4	ESV_305	0.4674
ESV_4	ESV_334	0.5744
ESV_4	ESV_342	0.4856
ESV_4	ESV_355	0.4775
ESV_4	ESV_381	0.5356
ESV_4	ESV_391	0.6359
ESV_4	ESV_428	0.4572
ESV_4	ESV_484	0.5412
ESV_4	ESV_503	0.5565
ESV_4	ESV_561	0.5063
ESV_4	ESV_580	0.6013
ESV_4	ESV_590	0.6412
ESV_4	ESV_690	0.6053
ESV_4	ESV_731	0.5791
ESV_4	ESV_749	0.5257
ESV_4	ESV_768	0.4834
ESV_4	ESV_1033	0.4573
ESV_4	ESV_1046	0.6272
ESV_4	ESV_1480	0.4954
ESV_4	ESV_1506	-0.4658
ESV_4	ESV_1607	-0.4339
ESV_4	ESV_2599	-0.4213
ESV_4	ESV_2623	-0.459
ESV_4	ESV_2667	-0.4696
ESV_4	ESV_2731	-0.4684
ESV_4	ESV_3133	-0.4553
ESV_4	ESV_3160	-0.4771
ESV_4	ESV_3426	-0.4643
ESV_4	ESV_3791	-0.4955
ESV_4	ESV_3915	-0.4359
ESV_4	ESV_4095	-0.4849
ESV_4	ESV_4807	-0.4309
ESV_4	ESV_6622	-0.4274
ESV_4	ESV_6819	-0.4366
ESV_4	ESV_7288	-0.445
ESV_5	ESV_8	0.8166
ESV_5	ESV_9	0.8497
ESV_5	ESV_10	0.5206
ESV_5	ESV_11	0.6748
ESV_5	ESV_13	0.7892
ESV_5	ESV_16	0.8707
ESV_5	ESV_19	0.6926
ESV_5	ESV_20	0.5184
ESV_5	ESV_21	0.7793
ESV_5	ESV_25	0.7252
ESV_5	ESV_27	0.4846
ESV_5	ESV_31	0.6612
ESV_5	ESV_32	0.4526
ESV_5	ESV_33	0.4572
ESV_5	ESV_35	0.5681
ESV_5	ESV_39	0.7029
ESV_5	ESV_50	0.4936
ESV_5	ESV_57	0.6957
ESV_5	ESV_61	0.6317
ESV_5	ESV_72	0.6379
ESV_5	ESV_76	0.5611
ESV_5	ESV_81	0.5384
ESV_5	ESV_85	0.5377
ESV_5	ESV_90	0.6405
ESV_5	ESV_96	0.5752
ESV_5	ESV_97	0.5337
ESV_5	ESV_102	0.5793
ESV_5	ESV_116	0.5971
ESV_5	ESV_122	0.5092
ESV_5	ESV_128	0.5505
ESV_5	ESV_129	0.4965
ESV_5	ESV_133	0.7041
ESV_5	ESV_136	0.4822
ESV_5	ESV_149	0.7069
ESV_5	ESV_151	0.5894
ESV_5	ESV_152	0.5515
ESV_5	ESV_154	0.6557
ESV_5	ESV_167	0.5252
ESV_5	ESV_174	0.5012
ESV_5	ESV_179	0.5916
ESV_5	ESV_181	0.5884
ESV_5	ESV_183	0.506
ESV_5	ESV_194	0.5469
ESV_5	ESV_197	0.611
ESV_5	ESV_219	0.6213
ESV_5	ESV_223	0.6537
ESV_5	ESV_226	0.5427
ESV_5	ESV_232	0.5109
ESV_5	ESV_238	0.792
ESV_5	ESV_242	0.6675
ESV_5	ESV_249	0.5022
ESV_5	ESV_260	-0.5381
ESV_5	ESV_282	0.4844
ESV_5	ESV_283	0.5404
ESV_5	ESV_294	0.6213
ESV_5	ESV_297	0.5036
ESV_5	ESV_302	0.5802
ESV_5	ESV_304	0.549
ESV_5	ESV_310	0.64
ESV_5	ESV_334	0.4584
ESV_5	ESV_391	0.6216
ESV_5	ESV_400	0.5822
ESV_5	ESV_408	0.5053
ESV_5	ESV_411	0.4702
ESV_5	ESV_419	0.5931
ESV_5	ESV_423	0.526
ESV_5	ESV_456	0.5905
ESV_5	ESV_474	0.5134
ESV_5	ESV_484	0.6564
ESV_5	ESV_491	0.5453
ESV_5	ESV_503	0.4528
ESV_5	ESV_559	-0.5085
ESV_5	ESV_580	0.6182
ESV_5	ESV_589	0.5584
ESV_5	ESV_590	0.5742
ESV_5	ESV_629	0.5359
ESV_5	ESV_631	0.4366
ESV_5	ESV_652	0.5328
ESV_5	ESV_672	0.5823
ESV_5	ESV_686	0.4976
ESV_5	ESV_690	0.4434
ESV_5	ESV_705	-0.5362
ESV_5	ESV_731	0.504
ESV_5	ESV_749	0.5167
ESV_5	ESV_768	0.6277
ESV_5	ESV_782	0.6832
ESV_5	ESV_786	0.5947
ESV_5	ESV_798	0.5776
ESV_5	ESV_806	0.4682
ESV_5	ESV_829	0.4498
ESV_5	ESV_856	0.5011
ESV_5	ESV_910	0.6687
ESV_5	ESV_939	0.5025
ESV_5	ESV_940	0.5491
ESV_5	ESV_966	0.5173
ESV_5	ESV_970	-0.4729
ESV_5	ESV_1003	-0.5198
ESV_5	ESV_1046	0.5577
ESV_5	ESV_1088	-0.467
ESV_5	ESV_1121	-0.4929
ESV_5	ESV_1160	-0.5535
ESV_5	ESV_1239	-0.4411
ESV_5	ESV_1265	-0.4921
ESV_5	ESV_1285	0.5225
ESV_5	ESV_1310	-0.4901
ESV_5	ESV_1318	0.5165
ESV_5	ESV_1328	-0.4266
ESV_5	ESV_1330	-0.475
ESV_5	ESV_1348	0.5574
ESV_5	ESV_1446	0.5625
ESV_5	ESV_1480	0.5755
ESV_5	ESV_1486	-0.4493
ESV_5	ESV_1516	-0.4713
ESV_5	ESV_1535	0.4102
ESV_5	ESV_1565	0.49
ESV_5	ESV_1607	-0.5263
ESV_5	ESV_1608	-0.4989
ESV_5	ESV_1667	0.4701
ESV_5	ESV_1720	-0.5019
ESV_5	ESV_1758	0.5785
ESV_5	ESV_1774	-0.4851
ESV_5	ESV_1875	-0.4786
ESV_5	ESV_1932	-0.4822
ESV_5	ESV_1952	0.4939
ESV_5	ESV_1982	-0.4612
ESV_5	ESV_1986	-0.4712
ESV_5	ESV_2040	-0.4763
ESV_5	ESV_2058	-0.5362
ESV_5	ESV_2066	0.4907
ESV_5	ESV_2068	0.4881
ESV_5	ESV_2083	-0.4833
ESV_5	ESV_2113	-0.4875
ESV_5	ESV_2123	0.4737
ESV_5	ESV_2142	-0.4443
ESV_5	ESV_2180	-0.5481
ESV_5	ESV_2196	-0.489
ESV_5	ESV_2214	-0.541
ESV_5	ESV_2219	-0.4914
ESV_5	ESV_2222	-0.4505
ESV_5	ESV_2235	-0.4599
ESV_5	ESV_2239	0.5238
ESV_5	ESV_2273	-0.4846
ESV_5	ESV_2330	-0.5329
ESV_5	ESV_2344	-0.492
ESV_5	ESV_2391	-0.4927
ESV_5	ESV_2392	-0.4907
ESV_5	ESV_2418	-0.4995
ESV_5	ESV_2435	0.5751
ESV_5	ESV_2442	-0.4752
ESV_5	ESV_2468	-0.4718
ESV_5	ESV_2469	-0.5052
ESV_5	ESV_2475	-0.5021
ESV_5	ESV_2485	0.4425
ESV_5	ESV_2518	-0.4679
ESV_5	ESV_2545	0.4528
ESV_5	ESV_2564	-0.4374
ESV_5	ESV_2599	-0.4519
ESV_5	ESV_2667	-0.5273
ESV_5	ESV_2682	-0.4451
ESV_5	ESV_2708	-0.478
ESV_5	ESV_2731	-0.5396
ESV_5	ESV_2746	-0.4647
ESV_5	ESV_2749	-0.4406
ESV_5	ESV_2842	-0.4746
ESV_5	ESV_2924	-0.4654
ESV_5	ESV_2968	-0.4918
ESV_5	ESV_3049	-0.5067
ESV_5	ESV_3160	-0.4447
ESV_5	ESV_3183	-0.4675
ESV_5	ESV_3426	-0.4803
ESV_5	ESV_3487	-0.4968
ESV_5	ESV_3604	-0.4863
ESV_5	ESV_3630	-0.423
ESV_5	ESV_3798	-0.458
ESV_5	ESV_3841	-0.5438
ESV_5	ESV_3973	-0.427
ESV_5	ESV_4035	0.4786
ESV_5	ESV_4095	-0.489
ESV_5	ESV_4243	-0.4284
ESV_5	ESV_4655	-0.5182
ESV_5	ESV_4738	-0.527
ESV_5	ESV_4760	0.4551
ESV_5	ESV_4777	0.4711
ESV_5	ESV_5565	-0.4386
ESV_5	ESV_6819	-0.4758
ESV_6	ESV_10	0.538
ESV_6	ESV_11	-0.4781
ESV_6	ESV_17	-0.5926
ESV_6	ESV_29	-0.5381
ESV_6	ESV_32	-0.5352
ESV_6	ESV_62	0.6109
ESV_6	ESV_71	-0.4988
ESV_6	ESV_76	0.6726
ESV_6	ESV_79	-0.5775
ESV_6	ESV_83	-0.5682
ESV_6	ESV_88	-0.5275
ESV_6	ESV_95	-0.5532
ESV_6	ESV_97	0.4518
