Sp1	Sp2	Cor
ESV_7	ESV_178	0.4844
ESV_7	ESV_181	0.501
ESV_7	ESV_187	0.4535
ESV_7	ESV_203	0.5504
ESV_7	ESV_223	0.4804
ESV_7	ESV_259	0.4794
ESV_7	ESV_270	0.642
ESV_7	ESV_278	0.7459
ESV_7	ESV_279	0.4001
ESV_7	ESV_283	0.4699
ESV_7	ESV_302	0.5709
ESV_7	ESV_304	0.4861
ESV_7	ESV_307	0.7354
ESV_7	ESV_333	-0.4647
ESV_7	ESV_353	0.4131
ESV_7	ESV_406	0.6673
ESV_7	ESV_431	0.4722
ESV_7	ESV_452	0.4996
ESV_7	ESV_564	0.4268
ESV_7	ESV_580	0.7394
ESV_7	ESV_590	0.7284
ESV_7	ESV_604	0.4312
ESV_7	ESV_733	0.6517
ESV_7	ESV_917	0.5016
ESV_7	ESV_979	-0.4318
ESV_7	ESV_1001	-0.5977
ESV_7	ESV_1019	-0.4096
ESV_7	ESV_1063	0.6274
ESV_7	ESV_1118	-0.4249
ESV_7	ESV_1120	-0.4408
ESV_7	ESV_1122	0.4942
ESV_7	ESV_1139	-0.4412
ESV_7	ESV_1822	-0.4916
ESV_7	ESV_1848	-0.4726
ESV_7	ESV_2216	0.4058
ESV_7	ESV_2391	-0.4316
ESV_7	ESV_2872	0.4305
ESV_7	ESV_5424	0.3674
ESV_8	ESV_9	0.6387
ESV_8	ESV_11	0.457
ESV_8	ESV_13	0.9354
ESV_8	ESV_15	0.4302
ESV_8	ESV_16	0.5377
ESV_8	ESV_17	0.4451
ESV_8	ESV_18	0.5831
ESV_8	ESV_19	0.668
ESV_8	ESV_20	0.6181
ESV_8	ESV_21	0.5918
ESV_8	ESV_31	0.7006
ESV_8	ESV_35	0.4819
ESV_8	ESV_36	0.5393
ESV_8	ESV_37	0.5802
ESV_8	ESV_40	0.592
ESV_8	ESV_48	0.6758
ESV_8	ESV_51	0.4193
ESV_8	ESV_54	0.4979
ESV_8	ESV_56	0.6654
ESV_8	ESV_57	0.5105
ESV_8	ESV_59	-0.4224
ESV_8	ESV_61	0.8538
ESV_8	ESV_65	0.4237
ESV_8	ESV_72	0.6519
ESV_8	ESV_76	0.518
ESV_8	ESV_78	0.6123
ESV_8	ESV_81	0.5391
ESV_8	ESV_84	0.496
ESV_8	ESV_85	0.5485
ESV_8	ESV_89	0.4449
ESV_8	ESV_90	0.6621
ESV_8	ESV_98	0.4264
ESV_8	ESV_107	0.58
ESV_8	ESV_112	0.6452
ESV_8	ESV_128	0.5345
ESV_8	ESV_129	0.5248
ESV_8	ESV_130	0.551
ESV_8	ESV_133	0.6066
