Sp1	Sp2	Cor
ESV_2	ESV_1639	0.4928
ESV_2	ESV_1640	0.4079
ESV_2	ESV_1641	-0.4546
ESV_2	ESV_1642	-0.4644
ESV_2	ESV_1650	0.3989
ESV_2	ESV_1651	-0.6031
ESV_2	ESV_1684	0.4979
ESV_2	ESV_1690	-0.5707
ESV_2	ESV_1721	0.4185
ESV_2	ESV_1730	0.4875
ESV_2	ESV_1733	-0.5409
ESV_2	ESV_1751	-0.767
ESV_2	ESV_1770	-0.5318
ESV_2	ESV_1771	-0.3975
ESV_2	ESV_1772	0.5882
ESV_2	ESV_1773	-0.4758
ESV_2	ESV_1783	0.5269
ESV_2	ESV_1789	-0.4722
ESV_2	ESV_1806	-0.6473
ESV_2	ESV_1820	-0.5665
ESV_2	ESV_1830	-0.5649
ESV_2	ESV_1870	0.5684
ESV_2	ESV_1899	0.5024
ESV_2	ESV_1906	-0.649
ESV_2	ESV_1913	0.5412
ESV_2	ESV_1914	0.5209
ESV_2	ESV_1939	-0.6208
ESV_2	ESV_1944	-0.6745
ESV_2	ESV_1946	-0.7428
ESV_2	ESV_1955	0.3652
ESV_2	ESV_1958	0.5188
ESV_2	ESV_1961	0.5282
ESV_2	ESV_1993	0.4967
ESV_2	ESV_1995	0.5102
ESV_2	ESV_1996	-0.4337
ESV_2	ESV_2004	-0.537
ESV_2	ESV_2006	0.6275
ESV_2	ESV_2019	-0.4842
ESV_2	ESV_2028	0.6855
ESV_2	ESV_2048	0.5989
ESV_2	ESV_2049	-0.5518
ESV_2	ESV_2060	-0.615
ESV_2	ESV_2085	-0.4231
ESV_2	ESV_2113	0.4641
ESV_2	ESV_2125	-0.6426
ESV_2	ESV_2144	-0.7821
ESV_2	ESV_2145	-0.452
ESV_2	ESV_2154	-0.4157
ESV_2	ESV_2166	0.4472
ESV_2	ESV_2203	0.5384
ESV_2	ESV_2251	-0.479
ESV_2	ESV_2289	-0.5301
ESV_2	ESV_2293	-0.4771
ESV_2	ESV_2296	-0.5473
ESV_2	ESV_2323	-0.706
ESV_2	ESV_2344	0.4202
ESV_2	ESV_2369	0.4782
ESV_2	ESV_2374	0.3915
ESV_2	ESV_2394	0.4023
ESV_2	ESV_2408	-0.4692
ESV_2	ESV_2415	-0.4452
ESV_2	ESV_2422	0.588
ESV_2	ESV_2439	-0.3878
ESV_2	ESV_2464	0.4331
ESV_2	ESV_2472	-0.5225
ESV_2	ESV_2490	-0.465
ESV_2	ESV_2516	-0.3648
ESV_2	ESV_2539	-0.5702
ESV_2	ESV_2587	-0.4137
ESV_2	ESV_2614	0.6044
ESV_2	ESV_2621	0.4868
ESV_2	ESV_2649	0.4846
ESV_2	ESV_2674	-0.4331
ESV_2	ESV_2682	0.4789
ESV_2	ESV_2702	-0.5487
ESV_2	ESV_2717	-0.6378
ESV_2	ESV_2735	-0.7702
ESV_2	ESV_2767	-0.4811
ESV_2	ESV_2816	0.4075
ESV_2	ESV_2834	-0.4497
ESV_2	ESV_2836	-0.6566
ESV_2	ESV_2853	-0.5353
ESV_2	ESV_2902	-0.4699
ESV_2	ESV_2969	-0.6943
ESV_2	ESV_3055	-0.476
ESV_2	ESV_3139	0.3689
ESV_2	ESV_3189	0.4408
ESV_2	ESV_3224	-0.6138
ESV_2	ESV_3304	0.3774
ESV_2	ESV_3331	-0.3803
ESV_2	ESV_3524	0.5027
ESV_2	ESV_3540	-0.7308
ESV_2	ESV_3765	-0.4852
ESV_2	ESV_3838	-0.5121
ESV_2	ESV_3867	0.4502
ESV_2	ESV_4502	-0.3385
ESV_2	ESV_4506	-0.411
ESV_2	ESV_4643	-0.4497
ESV_2	ESV_4781	-0.3702
ESV_2	ESV_4828	-0.6525
ESV_2	ESV_4909	0.4413
ESV_2	ESV_5105	-0.3937
ESV_2	ESV_5141	-0.4528
ESV_2	ESV_5323	-0.4827
ESV_2	ESV_5536	-0.464
ESV_2	ESV_5970	-0.4562
ESV_2	ESV_6352	-0.3583
ESV_2	ESV_6374	0.5046
ESV_2	ESV_7819	-0.3253
ESV_3	ESV_4	-0.5492
ESV_3	ESV_8	-0.5541
ESV_3	ESV_9	-0.4978
ESV_3	ESV_12	0.9954
ESV_3	ESV_13	-0.5954
ESV_3	ESV_16	-0.4959
ESV_3	ESV_19	-0.5459
ESV_3	ESV_20	-0.6814
ESV_3	ESV_28	-0.4463
ESV_3	ESV_35	-0.5469
ESV_3	ESV_40	-0.4589
ESV_3	ESV_45	-0.4925
ESV_3	ESV_48	-0.5113
ESV_3	ESV_51	-0.5197
ESV_3	ESV_56	-0.493
ESV_3	ESV_57	-0.5078
ESV_3	ESV_59	0.4595
ESV_3	ESV_65	-0.5175
ESV_3	ESV_71	-0.5621
ESV_3	ESV_74	0.5284
ESV_3	ESV_78	-0.4594
ESV_3	ESV_80	-0.4471
ESV_3	ESV_81	-0.4634
ESV_3	ESV_85	-0.588
ESV_3	ESV_100	-0.4989
ESV_3	ESV_106	-0.5357
ESV_3	ESV_112	-0.4958
ESV_3	ESV_124	-0.5011
ESV_3	ESV_129	-0.6412
ESV_3	ESV_136	-0.4823
ESV_3	ESV_142	-0.5566
